id_producto,sku,nombre,categoria,marca,precio_mxn,stock,proveedor,fecha_alta,activo
208,HOG-00208,Sartén Antiadherente 28 cm Aurea Max,Hogar,Aurea,846.24,178,Distribuidora Pacífico,2024-10-21,Sí
209,ALI-00209,Galletas Integrales 350 g Zenit Prime,Alimentos,Zenit,763.87,74,Distribuidora Pacífico,2024-02-13,Sí
210,ALI-00210,Café Americano 500 g Cobalto Classic,Alimentos,Cobalto,603.44,109,Distribuidora Nova,2026-04-27,Sí
211,CUI-00211,Cepillo Dental Medio Orion Advance,Cuidado personal,Orion,2085.41,122,Distribuidora Nova,2024-02-21,Sí
212,CUI-00212,Crema Corporal Nutritiva 400 ml Brava Essential,Cuidado personal,Brava,320.95,169,Distribuidora Bajío,2024-04-12,Sí
213,HOG-00213,Lámpara LED Urban Max,Hogar,Urban,1234.43,102,Distribuidora Pacífico,2024-11-24,Sí
214,ELE-00214,Audífonos Inalámbricos Altura Pro,Electrónica,Altura,1548.91,90,Distribuidora Central,2026-05-06,Sí
215,DEP-00215,Tapete de Yoga Antideslizante Altura Essential,Deportes,Altura,957.32,308,Distribuidora del Norte,2026-08-08,Sí
216,OFI-00216,Silla con Soporte Lumbar Vitta Lite,Oficina,Vitta,2826.28,98,Distribuidora del Norte,2024-12-04,Sí
217,DEP-00217,Mancuerna 10 kg Nova Prime,Deportes,Nova,2390.13,290,Distribuidora Nova,2024-06-28,Sí
218,ALI-00218,Aceite de Aguacate 500 ml Marea Plus,Alimentos,Marea,335.24,48,Distribuidora Mexicana,2024-05-23,Sí
219,HOG-00219,Lámpara de Noche Zenit Select,Hogar,Zenit,1160.1,136,Distribuidora Metropolitana,2024-11-05,Sí
220,CUI-00220,Shampoo Anticaspa 650 ml Prisma Select,Cuidado personal,Prisma,216.09,60,Distribuidora Bajío,2024-11-10,Sí
221,ALI-00221,Galletas con Chocolate 300 g Kairo Plus,Alimentos,Kairo,519.36,151,Distribuidora Metropolitana,2025-09-21,Sí
222,HOG-00222,Juego de Toallas 4 Piezas Cobalto Advance,Hogar,Cobalto,983.17,281,Distribuidora Bajío,2026-02-14,Sí
223,ALI-00223,Cereal Integral 500 g Lumina Lite,Alimentos,Lumina,370.78,185,Distribuidora del Norte,2026-07-28,Sí
224,ELE-00224,Cargador USB-C 45W Vitta Pro,Electrónica,Vitta,1248.19,266,Distribuidora Bajío,2024-04-29,Sí
225,ALI-00225,Galletas Integrales 350 g Lumina Lite,Alimentos,Lumina,369.8,28,Distribuidora Bajío,2024-05-15,Sí
226,DEP-00226,Guantes de Gimnasio Cobalto Classic,Deportes,Cobalto,2193.75,202,Distribuidora Pacífico,2026-04-16,No
227,HOG-00227,Termo 500 ml Altura Eco,Hogar,Altura,912.76,32,Distribuidora Central,2026-08-15,Sí
228,DEP-00228,Botella Deportiva con Popote Urban Pro,Deportes,Urban,2326.71,328,Distribuidora Hidalgo,2025-01-18,Sí
229,DEP-00229,Balón Entrenamiento Zenit Plus,Deportes,Zenit,2075.75,338,Distribuidora Mexicana,2025-10-31,Sí
230,ELE-00230,Teclado RGB Vitta Select,Electrónica,Vitta,2945.65,11,Distribuidora Pacífico,2025-04-19,Sí
231,CUI-00231,Rasuradora de Precisión Brava Select,Cuidado personal,Brava,1313.56,79,Distribuidora Pacífico,2024-07-12,Sí
232,ALI-00232,Café Molido 500 g Urban Advance,Alimentos,Urban,617.93,8,Distribuidora Nova,2024-07-30,Sí
233,CUI-00233,Shampoo Anticaspa 650 ml Altura Select,Cuidado personal,Altura,2084.45,205,Distribuidora Bajío,2024-08-27,Sí
234,ELE-00234,Teclado Compacto Brava Advance,Electrónica,Brava,1217.33,306,Distribuidora Metropolitana,2024-08-30,Sí
235,HOG-00235,Termo 750 ml Urban Classic,Hogar,Urban,744.87,285,Distribuidora Mexicana,2025-10-03,Sí
236,CUI-00236,Rasuradora Recargable Prisma Eco,Cuidado personal,Prisma,2209.11,163,Distribuidora Hidalgo,2025-02-22,Sí
237,DEP-00237,Tapete de Yoga con Correa Brava Select,Deportes,Brava,964.14,73,Distribuidora Bajío,2026-07-25,Sí
238,DEP-00238,Balón de Básquetbol Zenit Select,Deportes,Zenit,831.04,169,Distribuidora del Norte,2026-08-02,Sí
239,OFI-00239,Cuaderno de Notas Altura Classic,Oficina,Altura,2284.43,309,Distribuidora Central,2026-06-13,Sí
240,CUI-00240,Secadora Iónica Nativa Select,Cuidado personal,Nativa,2439.53,170,Distribuidora Pacífico,2026-09-06,Sí
241,HOG-00241,Organizador de Cocina Nativa Select,Hogar,Nativa,1762.42,104,Distribuidora Hidalgo,2026-07-26,Sí
242,OFI-00242,Calculadora Financiera Cobalto Lite,Oficina,Cobalto,3903.97,157,Distribuidora Pacífico,2025-01-03,Sí
243,DEP-00243,Balón de Fútbol Nativa Prime,Deportes,Nativa,2749.7,189,Distribuidora Metropolitana,2025-02-27,No
244,HOG-00244,Organizador de Cocina Terra Lite,Hogar,Terra,2341.11,296,Distribuidora Hidalgo,2024-10-29,Sí
245,OFI-00245,Mochila Impermeable Brava Max,Oficina,Brava,3319.03,350,Distribuidora Metropolitana,2024-09-20,Sí
246,DEP-00246,Balón Entrenamiento Nexo Prime,Deportes,Nexo,581.56,279,Distribuidora Bajío,2024-07-07,Sí
247,CUI-00247,Shampoo Reparador 700 ml Altura Plus,Cuidado personal,Altura,2648.05,342,Distribuidora Central,2026-02-21,No
248,HOG-00248,Organizador de Cocina Vitta Essential,Hogar,Vitta,608.3,233,Distribuidora Metropolitana,2024-03-02,Sí
249,ALI-00249,Galletas Integrales 350 g Nativa Essential,Alimentos,Nativa,30.12,282,Distribuidora Hidalgo,2024-01-13,No
250,ALI-00250,Pasta Fusilli 500 g Kairo Essential,Alimentos,Kairo,413.72,345,Distribuidora Hidalgo,2026-04-05,Sí
251,HOG-00251,Lámpara de Escritorio Vitta Select,Hogar,Vitta,543.48,269,Distribuidora Pacífico,2026-04-14,Sí
252,DEP-00252,Botella Deportiva con Popote Zenit Max,Deportes,Zenit,1733.16,115,Distribuidora Pacífico,2025-12-01,Sí
253,ELE-00253,Webcam Full HD Lumina Eco,Electrónica,Lumina,1419.53,282,Distribuidora Bajío,2024-02-27,Sí
254,ALI-00254,Cereal Integral 500 g Nativa Eco,Alimentos,Nativa,524.16,169,Distribuidora del Norte,2026-07-05,Sí
255,ELE-00255,Teclado Inalámbrico Nativa Classic,Electrónica,Nativa,304.98,38,Distribuidora Pacífico,2026-07-09,Sí
256,ALI-00256,Café en Grano 1 kg Marea Essential,Alimentos,Marea,769.18,300,Distribuidora Mexicana,2026-02-09,Sí
257,DEP-00257,Botella Deportiva con Popote Nexo Advance,Deportes,Nexo,788.77,199,Distribuidora Metropolitana,2025-01-28,Sí
258,HOG-00258,Lámpara de Noche Altura Plus,Hogar,Altura,1136.75,38,Distribuidora Metropolitana,2025-09-11,Sí
259,CUI-00259,Rasuradora Corporal Nova Classic,Cuidado personal,Nova,2202.89,230,Distribuidora Bajío,2024-08-21,Sí
260,DEP-00260,Balón de Básquetbol Zenit Plus,Deportes,Zenit,2336.01,151,Distribuidora Nova,2025-12-31,Sí
261,OFI-00261,Mochila Impermeable Vitta Eco,Oficina,Vitta,1923.67,54,Distribuidora del Norte,2024-01-06,Sí
262,DEP-00262,Mancuerna Ajustable Orion Pro,Deportes,Orion,343.03,220,Distribuidora Bajío,2025-07-24,Sí
263,DEP-00263,Botella Deportiva 750 ml Lumina Prime,Deportes,Lumina,1701.78,305,Distribuidora Metropolitana,2026-06-03,Sí
264,OFI-00264,Silla con Soporte Lumbar Lumina Lite,Oficina,Lumina,5433.66,124,Distribuidora Mexicana,2025-12-02,Sí
265,HOG-00265,Sartén Antiadherente 28 cm Terra Max,Hogar,Terra,432.16,85,Distribuidora Hidalgo,2024-10-09,Sí
266,DEP-00266,Botella Deportiva con Popote Terra Select,Deportes,Terra,2186.82,253,Distribuidora Nova,2025-04-13,Sí
267,OFI-00267,Cuaderno Cuadriculado Marea Advance,Oficina,Marea,2300.66,168,Distribuidora Bajío,2024-12-08,Sí
268,ALI-00268,Galletas de Avena 300 g Kairo Prime,Alimentos,Kairo,491.89,102,Distribuidora Bajío,2024-11-17,Sí
269,DEP-00269,Mancuerna Ajustable Nativa Advance,Deportes,Nativa,2364.55,166,Distribuidora Hidalgo,2024-10-14,Sí
270,DEP-00270,Mancuerna 5 kg Aurea Advance,Deportes,Aurea,2991.04,92,Distribuidora Central,2026-09-02,Sí
271,ALI-00271,Cereal con Frutos 450 g Kairo Plus,Alimentos,Kairo,658.88,209,Distribuidora Bajío,2024-05-22,Sí
272,HOG-00272,Sartén de Acero 26 cm Vitta Eco,Hogar,Vitta,1988.57,37,Distribuidora Bajío,2025-09-04,Sí
273,DEP-00273,Guantes con Muñequera Altura Prime,Deportes,Altura,2130.76,274,Distribuidora del Norte,2024-04-21,Sí
274,ALI-00274,Pasta Spaghetti 500 g Altura Advance,Alimentos,Altura,786.31,346,Distribuidora Hidalgo,2026-02-09,Sí
275,DEP-00275,Botella Deportiva 750 ml Orion Classic,Deportes,Orion,735.02,265,Distribuidora Nova,2025-04-01,Sí
276,DEP-00276,Guantes de Ciclismo Prisma Essential,Deportes,Prisma,1493.86,151,Distribuidora Hidalgo,2026-07-31,Sí
277,ELE-00277,Webcam 2K Prisma Classic,Electrónica,Prisma,1298.27,105,Distribuidora Bajío,2024-12-22,Sí
278,DEP-00278,Balón de Voleibol Lumina Classic,Deportes,Lumina,219.03,58,Distribuidora Central,2026-05-19,Sí
279,ELE-00279,Webcam 2K Brava Lite,Electrónica,Brava,733.42,81,Distribuidora Metropolitana,2025-07-27,Sí
280,DEP-00280,Tapete de Yoga con Correa Nexo Pro,Deportes,Nexo,1952.79,221,Distribuidora Hidalgo,2024-01-30,Sí
281,HOG-00281,Juego de Toallas Microfibra Zenit Essential,Hogar,Zenit,1784.46,105,Distribuidora Pacífico,2026-02-09,Sí
282,ELE-00282,Cargador USB-C 20W Nexo Prime,Electrónica,Nexo,1241.05,234,Distribuidora del Norte,2024-09-25,Sí
283,DEP-00283,Guantes Deportivos Zenit Advance,Deportes,Zenit,1231.3,58,Distribuidora Metropolitana,2024-12-26,Sí
284,CUI-00284,Crema Corporal Nutritiva 400 ml Kairo Advance,Cuidado personal,Kairo,1670.32,344,Distribuidora Mexicana,2024-11-16,Sí
285,OFI-00285,Cuaderno de Notas Prisma Pro,Oficina,Prisma,3081.56,214,Distribuidora Mexicana,2025-08-11,Sí
286,HOG-00286,Juego de Toallas 4 Piezas Nexo Max,Hogar,Nexo,777.98,95,Distribuidora Metropolitana,2026-05-12,Sí
287,ELE-00287,Mouse Inalámbrico Nativa Pro,Electrónica,Nativa,802.68,196,Distribuidora Bajío,2025-02-22,Sí
288,DEP-00288,Balón Entrenamiento Nexo Plus,Deportes,Nexo,1734.31,112,Distribuidora Pacífico,2024-02-03,Sí
289,CUI-00289,Cepillo Dental Medio Cobalto Advance,Cuidado personal,Cobalto,2089.9,253,Distribuidora del Norte,2025-08-09,Sí
290,CUI-00290,Cepillo Dental Suave Cobalto Lite,Cuidado personal,Cobalto,646.86,217,Distribuidora del Norte,2026-01-23,Sí
291,HOG-00291,Sartén Antiadherente 24 cm Cobalto Classic,Hogar,Cobalto,922.56,44,Distribuidora Bajío,2026-06-05,Sí
292,HOG-00292,Organizador Multiusos Urban Pro,Hogar,Urban,1570.09,105,Distribuidora Nova,2026-04-04,Sí
293,OFI-00293,Memoria USB 128 GB Nexo Prime,Oficina,Nexo,5873.76,149,Distribuidora Pacífico,2025-08-09,Sí
294,CUI-00294,Shampoo Hidratante 750 ml Urban Essential,Cuidado personal,Urban,2778.31,335,Distribuidora Mexicana,2025-12-19,Sí
295,HOG-00295,Organizador Multiusos Brava Eco,Hogar,Brava,1263.49,295,Distribuidora Pacífico,2025-10-04,Sí
296,DEP-00296,Botella Deportiva 750 ml Zenit Lite,Deportes,Zenit,2270.92,188,Distribuidora Bajío,2026-08-31,Sí
297,CUI-00297,Shampoo Reparador 700 ml Lumina Max,Cuidado personal,Lumina,1793.35,183,Distribuidora del Norte,2026-03-25,Sí
298,HOG-00298,Juego de Toallas 4 Piezas Nativa Classic,Hogar,Nativa,860.33,145,Distribuidora Metropolitana,2025-07-14,Sí
299,CUI-00299,Rasuradora Corporal Altura Essential,Cuidado personal,Altura,319.23,235,Distribuidora Central,2024-05-07,Sí
300,HOG-00300,Juego de Toallas Microfibra Nova Eco,Hogar,Nova,568.61,67,Distribuidora Pacífico,2024-06-11,Sí
301,OFI-00301,Cuaderno Pasta Dura Terra Plus,Oficina,Terra,2252.68,332,Distribuidora Mexicana,2024-02-23,Sí
302,OFI-00302,Mochila Impermeable Lumina Plus,Oficina,Lumina,41.48,244,Distribuidora del Norte,2024-05-15,Sí
303,CUI-00303,Rasuradora Recargable Nova Prime,Cuidado personal,Nova,2295.32,216,Distribuidora Mexicana,2025-05-04,Sí
304,DEP-00304,Botella Deportiva 750 ml Orion Prime,Deportes,Orion,1158.6,153,Distribuidora Mexicana,2025-01-26,Sí
305,HOG-00305,Organizador de Cocina Nova Advance,Hogar,Nova,1652.05,225,Distribuidora Metropolitana,2026-01-09,Sí
306,ALI-00306,Cereal con Frutos 450 g Cobalto Select,Alimentos,Cobalto,92.1,51,Distribuidora Mexicana,2026-02-09,Sí
307,ALI-00307,Aceite de Aguacate 500 ml Urban Prime,Alimentos,Urban,637.29,126,Distribuidora Pacífico,2025-10-22,Sí
308,CUI-00308,Secadora 2000 W Nova Classic,Cuidado personal,Nova,610.8,310,Distribuidora Nova,2026-02-04,Sí
309,ALI-00309,Café en Grano 1 kg Nativa Eco,Alimentos,Nativa,112.26,255,Distribuidora del Norte,2025-06-24,Sí
310,ELE-00310,Mouse Gaming Vitta Eco,Electrónica,Vitta,3032.73,291,Distribuidora Hidalgo,2025-01-09,Sí
311,HOG-00311,Juego de Toallas Algodón Nova Advance,Hogar,Nova,242.43,134,Distribuidora Nova,2024-02-10,Sí
312,DEP-00312,Guantes Deportivos Urban Eco,Deportes,Urban,2131.27,42,Distribuidora Mexicana,2024-10-11,Sí
313,ELE-00313,Cargador USB-C 45W Vitta Lite,Electrónica,Vitta,1243.61,300,Distribuidora del Norte,2024-11-13,Sí
314,ALI-00314,Cereal Integral 500 g Brava Plus,Alimentos,Brava,740.66,59,Distribuidora Bajío,2025-09-18,Sí
315,OFI-00315,Mochila para Laptop 15.6 Nova Pro,Oficina,Nova,4218.74,83,Distribuidora Bajío,2026-09-02,Sí
316,CUI-00316,Cepillo Dental Medio Prisma Pro,Cuidado personal,Prisma,2109.88,137,Distribuidora del Norte,2026-02-28,Sí
317,OFI-00317,Silla de Oficina Lumina Classic,Oficina,Lumina,4283.3,295,Distribuidora del Norte,2025-05-23,Sí
318,OFI-00318,Cuaderno Cuadriculado Nexo Prime,Oficina,Nexo,973.2,52,Distribuidora del Norte,2024-08-21,Sí
319,ELE-00319,Audífonos Bluetooth Brava Essential,Electrónica,Brava,1729.41,196,Distribuidora Mexicana,2024-07-02,Sí
320,ELE-00320,Cargador Doble Puerto Brava Prime,Electrónica,Brava,980.68,163,Distribuidora Pacífico,2026-04-25,Sí
321,OFI-00321,Cuaderno Profesional Nexo Select,Oficina,Nexo,4832.07,23,Distribuidora Hidalgo,2024-03-11,Sí
322,OFI-00322,Calculadora Básica Lumina Lite,Oficina,Lumina,2759.03,188,Distribuidora Nova,2024-10-25,Sí
323,OFI-00323,Memoria USB 64 GB Cobalto Prime,Oficina,Cobalto,3563.84,252,Distribuidora Nova,2026-01-20,Sí
324,HOG-00324,Organizador de Cocina Urban Essential,Hogar,Urban,642.85,177,Distribuidora Central,2026-08-31,Sí
325,ALI-00325,Aceite Vegetal 1 L Kairo Plus,Alimentos,Kairo,183.82,121,Distribuidora Hidalgo,2025-05-18,Sí
326,HOG-00326,Sartén Antiadherente 24 cm Altura Select,Hogar,Altura,2250.44,266,Distribuidora Hidalgo,2025-12-18,Sí
327,DEP-00327,Botella Deportiva 750 ml Vitta Eco,Deportes,Vitta,306.76,290,Distribuidora Central,2025-03-21,Sí
328,HOG-00328,Organizador Multiusos Terra Prime,Hogar,Terra,2320.02,201,Distribuidora Metropolitana,2024-11-21,Sí
329,HOG-00329,Lámpara LED Vitta Advance,Hogar,Vitta,342.71,54,Distribuidora Mexicana,2025-04-05,Sí
330,DEP-00330,Botella Deportiva con Popote Aurea Max,Deportes,Aurea,986.18,135,Distribuidora del Norte,2024-04-02,Sí
331,ALI-00331,Pasta Fusilli 500 g Altura Select,Alimentos,Altura,672.01,167,Distribuidora Mexicana,2024-04-03,Sí
332,OFI-00332,Silla Ergonómica Kairo Classic,Oficina,Kairo,4926.01,89,Distribuidora Central,2026-09-01,Sí
333,DEP-00333,Guantes de Ciclismo Orion Max,Deportes,Orion,385.55,71,Distribuidora del Norte,2024-01-13,Sí
334,HOG-00334,Organizador de Escritorio Zenit Prime,Hogar,Zenit,1739.81,330,Distribuidora del Norte,2025-08-19,Sí
335,ELE-00335,Audífonos Bluetooth Aurea Max,Electrónica,Aurea,2860.15,47,Distribuidora Metropolitana,2024-05-05,No
336,DEP-00336,Botella Deportiva 1 L Urban Eco,Deportes,Urban,1532.73,195,Distribuidora Hidalgo,2024-06-25,Sí
337,HOG-00337,Sartén Antiadherente 28 cm Cobalto Pro,Hogar,Cobalto,162.85,317,Distribuidora Nova,2025-10-24,Sí
338,DEP-00338,Guantes con Muñequera Altura Plus,Deportes,Altura,903.15,70,Distribuidora Hidalgo,2024-07-23,Sí
339,CUI-00339,Crema Corporal Nutritiva 400 ml Nova Eco,Cuidado personal,Nova,2198.4,183,Distribuidora Bajío,2025-07-11,Sí
340,OFI-00340,Memoria USB 128 GB Zenit Classic,Oficina,Zenit,1107.42,163,Distribuidora Nova,2024-01-31,Sí
341,OFI-00341,Cuaderno Cuadriculado Prisma Advance,Oficina,Prisma,5996.65,81,Distribuidora del Norte,2024-09-10,Sí
342,OFI-00342,Memoria USB 32 GB Brava Advance,Oficina,Brava,5083.56,198,Distribuidora Metropolitana,2026-08-15,Sí
343,HOG-00343,Organizador de Escritorio Marea Prime,Hogar,Marea,2290.83,14,Distribuidora Metropolitana,2026-08-28,Sí
344,HOG-00344,Termo 750 ml Nativa Lite,Hogar,Nativa,826.91,251,Distribuidora Central,2024-04-02,Sí
345,CUI-00345,Crema Corporal Hidratante 400 ml Nativa Essential,Cuidado personal,Nativa,958.6,314,Distribuidora Nova,2026-04-05,Sí
346,ALI-00346,Cereal con Frutos 450 g Altura Essential,Alimentos,Altura,139.33,72,Distribuidora del Norte,2026-05-16,Sí
347,OFI-00347,Cuaderno Pasta Dura Zenit Advance,Oficina,Zenit,637.56,154,Distribuidora Metropolitana,2024-05-19,Sí
348,ALI-00348,Aceite Vegetal 1 L Nativa Prime,Alimentos,Nativa,159.83,287,Distribuidora Metropolitana,2024-08-16,Sí
349,HOG-00349,Juego de Toallas 6 Piezas Kairo Pro,Hogar,Kairo,509.05,0,Distribuidora Hidalgo,2026-05-21,Sí
350,CUI-00350,Shampoo Hidratante 750 ml Marea Advance,Cuidado personal,Marea,653.35,289,Distribuidora del Norte,2026-08-17,Sí
351,OFI-00351,Cuaderno de Notas Prisma Prime,Oficina,Prisma,1036.28,45,Distribuidora Metropolitana,2025-04-02,No
352,HOG-00352,Organizador de Cocina Prisma Classic,Hogar,Prisma,1983.59,0,Distribuidora Central,2025-01-30,Sí
353,DEP-00353,Tapete de Yoga con Correa Nativa Eco,Deportes,Nativa,1111.08,192,Distribuidora del Norte,2026-04-28,Sí
354,CUI-00354,Crema Corporal Hidratante 400 ml Cobalto Plus,Cuidado personal,Cobalto,2245.98,17,Distribuidora Pacífico,2024-01-21,Sí
355,ELE-00355,Audífonos USB-C Nexo Eco,Electrónica,Nexo,688.03,38,Distribuidora del Norte,2024-12-12,Sí
356,CUI-00356,Rasuradora Recargable Urban Pro,Cuidado personal,Urban,1717.55,222,Distribuidora Mexicana,2024-02-24,Sí
357,HOG-00357,Organizador de Baño Terra Classic,Hogar,Terra,798.71,49,Distribuidora Central,2025-02-06,Sí
358,DEP-00358,Tapete de Yoga 6 mm Prisma Essential,Deportes,Prisma,1333.33,150,Distribuidora Bajío,2024-07-23,Sí
359,HOG-00359,Organizador Multiusos Lumina Max,Hogar,Lumina,2120.92,157,Distribuidora Hidalgo,2025-04-27,Sí
360,ALI-00360,Pasta Spaghetti 500 g Zenit Pro,Alimentos,Zenit,312.17,195,Distribuidora Metropolitana,2024-07-10,Sí
361,OFI-00361,Silla con Soporte Lumbar Terra Select,Oficina,Terra,5027.34,288,Distribuidora Central,2024-06-03,Sí
362,ALI-00362,Café Molido 500 g Prisma Lite,Alimentos,Prisma,345.43,301,Distribuidora Nova,2025-07-20,Sí
363,DEP-00363,Guantes con Muñequera Nativa Advance,Deportes,Nativa,2654.61,243,Distribuidora Pacífico,2024-03-21,Sí
364,ALI-00364,Café en Grano 1 kg Orion Max,Alimentos,Orion,158.81,85,Distribuidora Nova,2026-04-07,Sí
365,ELE-00365,Bocina Bluetooth Urban Select,Electrónica,Urban,3489.85,321,Distribuidora Mexicana,2026-05-04,Sí
366,OFI-00366,Cuaderno Profesional Zenit Lite,Oficina,Zenit,2404.83,166,Distribuidora Pacífico,2025-06-16,Sí
367,ELE-00367,Webcam Autofocus Orion Eco,Electrónica,Orion,650.3,290,Distribuidora del Norte,2026-08-05,Sí
368,ELE-00368,Mouse Gaming Urban Classic,Electrónica,Urban,1432.2,248,Distribuidora Bajío,2024-02-08,Sí
369,DEP-00369,Tapete de Yoga con Correa Altura Eco,Deportes,Altura,2677.66,169,Distribuidora Nova,2024-02-20,Sí
370,OFI-00370,Calculadora Científica Marea Classic,Oficina,Marea,1889.5,251,Distribuidora del Norte,2026-06-08,Sí
371,OFI-00371,Silla de Oficina Terra Eco,Oficina,Terra,3643.1,45,Distribuidora Nova,2025-03-28,Sí
372,DEP-00372,Balón de Voleibol Altura Lite,Deportes,Altura,2392.24,33,Distribuidora Pacífico,2025-12-27,Sí
373,HOG-00373,Termo 500 ml Nexo Select,Hogar,Nexo,2196.94,102,Distribuidora Central,2024-09-12,No
374,ELE-00374,Mouse Ergonómico Terra Prime,Electrónica,Terra,2907.75,258,Distribuidora Hidalgo,2025-10-12,Sí
375,ALI-00375,Café en Grano 1 kg Prisma Max,Alimentos,Prisma,484.79,90,Distribuidora Bajío,2025-08-23,Sí
376,OFI-00376,Mochila Antirrobo Lumina Classic,Oficina,Lumina,198.71,25,Distribuidora Mexicana,2026-05-24,Sí
377,HOG-00377,Organizador de Escritorio Aurea Classic,Hogar,Aurea,1655.84,262,Distribuidora Central,2026-06-04,Sí
378,ALI-00378,Café Descafeinado 400 g Vitta Pro,Alimentos,Vitta,490.28,4,Distribuidora Nova,2024-09-15,Sí
379,OFI-00379,Calculadora Financiera Zenit Prime,Oficina,Zenit,2772.46,111,Distribuidora Bajío,2024-11-05,Sí
380,CUI-00380,Rasuradora Recargable Nova Lite,Cuidado personal,Nova,2797.43,191,Distribuidora Pacífico,2024-11-01,Sí
381,DEP-00381,Botella Deportiva con Popote Terra Prime,Deportes,Terra,2595.94,133,Distribuidora Pacífico,2024-07-11,Sí
382,HOG-00382,Lámpara Minimalista Marea Pro,Hogar,Marea,1824.51,335,Distribuidora Bajío,2024-10-29,Sí
383,DEP-00383,Balón Entrenamiento Altura Advance,Deportes,Altura,2149.48,292,Distribuidora Nova,2024-12-17,Sí
384,HOG-00384,Termo Térmico Prisma Lite,Hogar,Prisma,805.47,87,Distribuidora Mexicana,2024-10-27,Sí
385,HOG-00385,Sartén de Acero 26 cm Nexo Prime,Hogar,Nexo,1662.73,113,Distribuidora Metropolitana,2024-08-16,Sí
386,OFI-00386,Silla de Oficina Prisma Classic,Oficina,Prisma,3527.34,237,Distribuidora del Norte,2025-04-26,Sí
387,ALI-00387,Galletas con Chocolate 300 g Lumina Max,Alimentos,Lumina,713.42,256,Distribuidora del Norte,2026-06-07,Sí
388,CUI-00388,Cepillo Dental Eléctrico Altura Pro,Cuidado personal,Altura,423.3,102,Distribuidora Metropolitana,2025-02-23,Sí
389,DEP-00389,Tapete de Yoga Antideslizante Nexo Plus,Deportes,Nexo,1507.86,323,Distribuidora Mexicana,2024-11-16,Sí
390,ELE-00390,Bocina Inteligente Aurea Pro,Electrónica,Aurea,2079.53,81,Distribuidora Bajío,2026-03-15,Sí
391,ELE-00391,Teclado RGB Urban Eco,Electrónica,Urban,1586.24,244,Distribuidora Hidalgo,2024-01-05,No
392,HOG-00392,Sartén Antiadherente 24 cm Marea Lite,Hogar,Marea,540.2,346,Distribuidora Central,2025-10-03,Sí
393,HOG-00393,Sartén Antiadherente 28 cm Vitta Plus,Hogar,Vitta,1007.19,301,Distribuidora Pacífico,2024-06-20,Sí
394,ELE-00394,Mouse Gaming Cobalto Lite,Electrónica,Cobalto,2146.84,172,Distribuidora Hidalgo,2026-06-28,Sí
395,HOG-00395,Sartén Antiadherente 28 cm Prisma Select,Hogar,Prisma,478.02,206,Distribuidora Central,2024-08-21,Sí
396,HOG-00396,Organizador de Cocina Nexo Plus,Hogar,Nexo,966.15,333,Distribuidora Central,2025-01-19,Sí
397,OFI-00397,Memoria USB 32 GB Altura Plus,Oficina,Altura,3932.88,10,Distribuidora Central,2025-12-07,Sí
